GROUP_ID,GROUP_NAME,GROUP_LINK,MENU_LINK,TAG_LIST
79181c0651214a15a2062d6f6a85d3e0,正義必勝,https://www.facebook.com/jebslulu/,,
a79edb26157c4578997aa51906c0b877,俺企鵝,https://www.plurk.com/Ayaa2lu,,Fate
08523c5a21694885828ba3b4f4a73a68,包子部屋,https://www.plurk.com/manju0619,,
201a5deb7bca48de895046d0abe31ade,大磨界+GIOstudio,https://zero.cz-net.net/,,
f83eebd5213545e2a124f49e2de7500a,西米不是米,https://www.facebook.com/simelu2016/,,
ea19beee3ea74e23910d9ec96c35ba96,紫乃沒有乃,https://www.facebook.com/cnos2016/,,
18a7c103e3604c57b3019b7286b82285,南方山竹筍,https://www.doujin.com.tw/groups/info/77/books,,章魚嗶的原罪 
a0f5554a16924f4baefb4ac9b72ee904,彌生工房,https://www.plurk.com/xelloss90,,
80bffe7cfaf843d3b49257242e00914b,草本剛目記載,https://www.fenman.net/,,
ad8cf17d400e4b66a910adef8e6fb49d,NiNEs,https://www.doujin.com.tw/authors/info/ninevsnine,,
cbde5a05c470497882622a02e7cccfc9,爆破專家威尼,https://www.doujin.com.tw/authors/info/masayu0296,,
bdfe6fe9464c4a5ca3c30234c5fca3d6,粉紅飯糰,https://www.doujin.com.tw/authors/info/g:oe1ti0zgucggc/goods,,
b3b9eb8d72ec455ca45c45203a67bc74,虹之域-Shaii,https://www.facebook.com/shaii.zhu,,
56131fce3f88443cadf9353166179580,Hane Tsubasa_羽翱,https://pixiv.me/ella199682,,
dad18e1a54384e238aed8ba82dc84d7a,麻糬滾啊滾,https://www.doujin.com.tw/authors/info/icekiszs,,
0e9d75147ad642dc89b08bb2b1cafe6d,攤主腦袋一片白,https://www.plurk.com/p/3g57qnmgjc,,
39339d1dcd2041689414be58645bc074,ADDICT‧癮者,https://www.plurk.com/Narian,,
3bc73c8aed9e43ec8ecd40b07d3d7504,PINK PEACH,https://www.plurk.com/peach_orange,,世界計畫
87f159db36b64dc48a2aa9312ded64d5,P‧R‧Y‧,https://www.plurk.com/mryou,,
4ddc33329ae74154813d43171d270dc6,嵐星人,http://secretesyama.blogspot.tw/,,
dbdf126bc78c4e6ea1e658256f8190f4,瀨良屋,http://sseraphspace.blog49.fc2.com/,,
fdbf7f94e39e434393514c6faad3a490,CUBIC,,,
eb0dd091631c420586114522a714c2c6,Studio No.13(速水個人),http://www.plurk.com/hayamiyuu,,
7324806c1c574fb3ae54889a68c112db,炸貓排蓋飯,https://www.doujin.com.tw/groups/info/6622,,
bf86ac88bb8f4b44b283d30c68118069,噓，私下來,http://yanotw.lofter.com/,,
e292a61fce224c4f91df7a7bde150a8f,黑魔導太太,https://www.doujin.com.tw/authors/info/laughpoint,,
a5c12e5ce3884a679771a18290c0d57a,大眾澡堂,https://www.plurk.com/yuyudesu0806,,
cdd8507bdf7d45608bbaba8aeb56d919,Candy Box,https://www.doujin.com.tw/authors/info/candyboxmk,,
124f169feab44a529816d2dc92a9521d,跑跑卡丁車,https://www.facebook.com/SSuuYTiger,,
efa9a165cea74767bbf55045d613f245,糧倉建設局【RUKA】,https://www.facebook.com/RukaUntalented,,
ad7ac094c47e4417a6652e4c8b1190d8,在我墳上起舞,https://www.plurk.com/kyokogogo,,
642b8ef548344a2a999e44583524370a,A4紙&阿睡,https://x.com/shoukyawa,,
30d4b9c4e2a042bdb24b4b15cd45c903,忙狗冰鯊,https://www.facebook.com/profile.php?id=100070288158614 ,,
8a1a1ff3ffe7496e8f5a506e0823d7e8,南北大高歌離席,https://www.instagram.com/rih0_amo/,,
b03d520eb2e3404f8134db03dd0e019b,[迴音廊],http://www.plurk.com/u6ruzo,,
5eea882114ff4c7bbe25a49f6f63de70,自感良好,https://www.doujin.com.tw/authors/info/zoro332/books,,
f134d019de7848fba34cb98e546aa7c9,晨星的同人文學專欄,,,
9c2e3b5a70ce4604899aa646239fadc3,地球上最浪漫的一首歌,https://twitter.com/Rocco_138,,
21fd10d676db473c97725c45d332263a,Paperman,http://420138.blogspot.tw/,,
49c5c376bc164b6a87cd4833d09c1145,雙貓屋,https://portaly.cc/futanekoya,,
2fb07293c5164f01b7cb200d8f8e0b8b,MURMUR,http://www.plurk.com/mn_,,
cead79e8a284489297fa63f496b2810e,日常的某一天,https://www.facebook.com/farmer030/,,
8367f42468c340d8a4451a0dd48bfc2b,薯泥派對,https://www.instagram.com/sunipaidui_/,,
784351a0098b43cdb93b97ca6427c6dc,急行仙草,http://www.plurk.com/cat96351,,
d96cdcf14d654572b6535ecdb0bf7ea1,命由工作室,https://www.facebook.com/FreelLve/,,東方
9da1237245b94b77bd49b0b92a9275ea,Be somewhere,https://besomewhere.wixsite.com/besomewhere,,
b688cf4dc24442a0a09ad63925fa8afe,SOS+咖哩東,https://www.plurk.com/fugijoka,,
dd59273602df44da9cb6426bdfb949d8,水母魚鴨子,https://www.facebook.com/plant.duck/,,"妮姬,鬼滅之刃,變形金剛"
3ed20712d62f45cbbe052f8e6a8f7379,奧客前線對抗作戰總部,https://newdeutschgeheim.blogspot.com/?m=1,,
b610be0c550f45429e3319646608b8d2,繪本角落,https://www.doujin.com.tw/authors/info/lenye0419/goods,,
704edaa2ec99430abd7aeef86a8461f7,UP A WE,https://upawe.weebly.com/,,
8e90e2b1e9b3457b9c343c86f7b1a3af,已知用火,https://tsponchi.weebly.com/,,
ba78fe68d769409cb0fcfe75caeb78fb,BIPO,https://www.doujin.com.tw/authors/info/grams35,,
8e0ecc75677a42b9a46660ad641db2ec,兔子蛋糕事務所,https://mitsunali00.blog.fc2.com/,,
f9398fa036ee475d872c34369ce19379,APA,https://x.com/kawaiilanpa,,
168fe1e90a4843aa92359406575b3fc4,二骨螺旋,https://www.instagram.com/doubone211,,
14722fc9447b421a9525bd8bb1d268c7,魔法松鼠嘟嘟,https://www.plurk.com/p/3ht26uswz1,,
bae3c01fe80149e1a32a0c3f50db599b,吸血鬼馬上在艾歐澤亞打排球,https://www.plurk.com/IW08721,,
ecef4f2fcbb64f56ba99828afffeffd4,精神時光屋,https://www.facebook.com/z07ca5jh85/,,
0a972c7fa77a4937b6f15d5060a3ca4a,No.13 Room,http://www.plurk.com/couya,,
c811569aa2ad4e079a7b707232869d53,Amuiiart,https://twitter.com/Amuiiart,,
7829437906c747e3bcecf032a97dfc77,巴爾的摩三餸一湯,https://www.instagram.com/mushbuzz_art/,,
246bcd631e3f4a359a007308c30b859f,02PNG,https://2am-museum.com/zh-tw/collections/vendors?q=02png,,
3eac29d011f44b558e7cbbe7ce6d9fc6,風過天旗．雨過天青,https://www.doujin.com.tw/authors/info/s9006760,,
baf367db5c5c417db2b2c7df2f181955,枯藤Kotem,https://www.facebook.com/KuTengWaWa/,,原創
3cbbe2675a2446ed80f1aeb263db3f36,ISWUWUWU,https://portaly.cc/Alina,,
cbb1a7446aaa403f9174e622fc818ebd,血管王,https://www.instagram.com/isme_pupumi/,,
6f29ebd32e694fdfb16242cd2173da30,存在虛無,https://www.doujin.com.tw/authors/info/Absurd,,
